"indicador";"País";"Flujos";"Servicios";"Socios";"Años";"valor";"notas";"fuente";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"1992";"22.59";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"1993";"23.42";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"1994";"24.03";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"1995";"23.15";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"1996";"26.07";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"1997";"26.75";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"1998";"28.96";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"1999";"30.24";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"2000";"30.7";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"2001";"31.55";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"2002";"33.09";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"2003";"34.82";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"2004";"37.5";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"2005";"40.05";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"2006";"45.3365";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"2007";"51.8009";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"2008";"57.6285";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Viajes";"Mundo";"2009";"54";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1980";"3.65";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1981";"4.05";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1982";"4.37";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1983";"3.1";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1984";"3.8";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1985";"9.25";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1986";"33.26";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1987";"29.96";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1988";"29.06";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1989";"34.91";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1990";"42.64";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1991";"43.02";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1992";"50.79";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1993";"54.24";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1994";"54.86";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1995";"68.5";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1996";"75.11";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1997";"79.48";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1998";"79.68";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"1999";"84.23";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"2000";"68.85";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"2001";"80.16";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"2002";"81.92";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"2003";"86.25";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"2004";"86.39";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"2005";"108.55";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"2006";"125.521";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"2007";"129.585";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"2008";"111.428";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Otros servicios";"Mundo";"2009";"102";"";""
