"indicador";"País";"Años";"valor";"notas";"fuente";""
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1975";"72.8";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1976";"59.4";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1977";"56.6";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1978";"55.3";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1979";"42.4";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1980";"54.5";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1981";"56.6";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1982";"46.7";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1983";"29.2";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1984";"39";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1985";"50.3";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1986";"41";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1987";"49.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1988";"46.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1989";"45";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1990";"56.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1991";"56.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1992";"56.2";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1993";"51.1";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1994";"49.9";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1995";"48.5";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1996";"53.4";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1997";"55.2";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1998";"49.6";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"1999";"45.9";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2000";"52.9";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2001";"52.7";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2002";"48.9";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2003";"58.1";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2004";"44.4";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2005";"59.9";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2006";"54.2";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2007";"52.6";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2008";"52";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2009";"29.2";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2010";"28.3";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2011";"65.3";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2012";"55.1";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2013";"58.8";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2014";"55.4";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Barbados";"2015";"38.3";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1975";"70.6";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1976";"60.6";"[7180]";"[765]"
