"indicador";"País";"Años";"Meses";"valor";"notas";"fuente";""
"Tipo de cambio nominal";"Argentina";"2006";"n/a";"3.05431";"[6255]";"[1277]"
"Tipo de cambio nominal";"Argentina";"2007";"n/a";"3.09565";"[6255]";"[1277]"
"Tipo de cambio nominal";"Argentina";"2008";"n/a";"3.14416";"[6255]";"[1277]"
"Tipo de cambio nominal";"Argentina";"2009";"n/a";"3.71011";"[6255]";"[1277]"
"Tipo de cambio nominal";"Argentina";"2010";"n/a";"3.896294167";"[6255]";"[1277]"
"Tipo de cambio nominal";"Argentina";"2011";"n/a";"4.110139576";"[6255]";"[1277]"
"Tipo de cambio nominal";"Argentina";"2012";"n/a";"4.536934167";"[6255]";"[1277]"
"Tipo de cambio nominal";"Argentina";"2013";"n/a";"5.459352665";"[6255]";"[1277]"
"Tipo de cambio nominal";"Argentina";"2014";"n/a";"8.075275993";"[6255]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1950";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1951";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1952";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1953";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1954";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1955";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1956";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1957";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1958";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1959";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1960";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1961";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1962";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1963";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1964";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1965";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1966";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1967";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1968";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1969";"n/a";"1.02041";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1970";"n/a";"1.0017";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1971";"n/a";"1";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1972";"n/a";"1";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1973";"n/a";"1";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1974";"n/a";"1";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1975";"n/a";"1";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1976";"n/a";"1";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1977";"n/a";"1";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1978";"n/a";"1";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1979";"n/a";"1";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1980";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1981";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1982";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1983";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1984";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1985";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1986";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1987";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1988";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1989";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1990";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1991";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1992";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1993";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1994";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1995";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1996";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1997";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1998";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"1999";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2000";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2001";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2002";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2003";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2004";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2005";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2006";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2007";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2008";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2009";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2010";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2011";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2012";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2013";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Barbados";"2014";"n/a";"2";"[6244]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1950";"n/a";"6e-8";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1951";"n/a";"6e-8";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1952";"n/a";"6e-8";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1953";"n/a";"1.9e-7";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1954";"n/a";"1.9e-7";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1955";"n/a";"1.9e-7";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1956";"n/a";"0.00000776";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1957";"n/a";"0.00000833";"[6802]";"[1277]"
