"indicador";"País";"Años";"Componente";"Rubro";"valor";"notas";"fuente";""
"Valor de las exportaciones totales de bienes y servicios";"Ecuador";"2007";"n/a";"n/a";"1151.6956";"";"[687]"
"Valor de las exportaciones totales de bienes y servicios";"Ecuador";"2008";"n/a";"n/a";"1381.8458";"";"[687]"
"Valor de las exportaciones totales de bienes y servicios";"Ecuador";"2009";"n/a";"n/a";"1359.5528";"";"[687]"
"Valor de las exportaciones totales de bienes y servicios";"Ecuador";"2010";"n/a";"n/a";"19609.3136";"";"[687]"
"Valor de las exportaciones totales de bienes y servicios";"Ecuador";"2011";"n/a";"n/a";"24669.793";"";"[687]"
"Valor de las exportaciones totales de bienes y servicios";"Ecuador";"2012";"n/a";"n/a";"26372.9109";"";"[687]"
"Valor de las exportaciones totales de bienes y servicios";"Ecuador";"2013";"n/a";"n/a";"27628.143";"";"[687]"
"Valor de las exportaciones totales de bienes y servicios";"Ecuador";"2014";"n/a";"n/a";"28942.7692";"";"[687]"
"Valor de las exportaciones totales de bienes y servicios";"Ecuador";"2015";"n/a";"n/a";"21440.0605";"";"[687]"
"Valor de las exportaciones totales de bienes y servicios";"El Caribe";"1980";"n/a";"n/a";"12646.7649";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"El Caribe";"1981";"n/a";"n/a";"11260.9379";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"El Caribe";"1982";"n/a";"n/a";"9528.0654";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"El Caribe";"1983";"n/a";"n/a";"9178.9692";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"El Caribe";"1984";"n/a";"n/a";"9485.4824";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"El Caribe";"1985";"n/a";"n/a";"7950.1453";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"El Caribe";"1986";"n/a";"n/a";"6749.4007";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"El Caribe";"1987";"n/a";"n/a";"7084.2721";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"El Caribe";"1988";"n/a";"n/a";"7531.5694";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"El Caribe";"1989";"n/a";"n/a";"8448.208";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"El Caribe";"1990";"n/a";"n/a";"9297.2796";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"1995";"n/a";"n/a";"629.175";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"1996";"n/a";"n/a";"712.4";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"1997";"n/a";"n/a";"738.7";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"1998";"n/a";"n/a";"686.9";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"1999";"n/a";"n/a";"669.3";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2000";"n/a";"n/a";"672.2";"";"[1305]"
