"indicador";"Productos principales";"Años";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"valor";"notas";"fuente";""
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1977";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.4";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1978";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.9";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1979";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.6";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1980";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.7";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1981";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.2";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1982";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.6";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1983";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"6.9";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1984";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"7.9";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1985";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"5.6";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1986";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"11.1";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1987";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"13.1";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1988";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"15.3";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1989";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"13.4";"";"[765]"
